,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
4,Team,DEFENSIVE_REBOUND,None,11:25,4,Wizards,Nets,85 - 101,0,N/A,N/A,N/A
5,Kelly Oubre,FG_MISS,None,11:11,4,Wizards,Nets,85 - 101,0,4,3,Jumper
6,Austin Rivers,OFFENSIVE_REBOUND,None,11:10,4,Wizards,Nets,85 - 101,0,N/A,N/A,N/A
7,Austin Rivers,FG_UNASSISTED,None,11:10,4,Wizards,Nets,87 - 101,0,0,2,Dunk
8,Ed Davis,FOUL_ON_FLOOR,None,11:10,4,Nets,Wizards,87 - 101,1,N/A,N/A,N/A
9,Austin Rivers,FT_MISS,None,11:10,4,Wizards,Nets,87 - 101,0,N/A,1,N/A
10,DeMarre Carroll,DEFENSIVE_REBOUND,None,11:10,4,Nets,Wizards,87 - 101,1,N/A,N/A,N/A
11,Jared Dudley,FG_ASSISTED,D'Angelo Russell,10:48,4,Nets,Wizards,87 - 103,1,0,2,Layup
12,Bradley Beal,FG_ASSISTED,Austin Rivers,10:26,4,Wizards,Nets,89 - 103,0,0,2,Dunk
13,D'Angelo Russell,FG_MISS,None,10:13,4,Nets,Wizards,89 - 103,1,27,3,Jumper
14,Markieff Morris,DEFENSIVE_REBOUND,None,10:10,4,Wizards,Nets,89 - 103,0,N/A,N/A,N/A
15,Bradley Beal,FG_UNASSISTED,None,10:04,4,Wizards,Nets,91 - 103,0,20,3,Jumper
16,D'Angelo Russell,FG_MISS,None,9:34,4,Nets,Wizards,91 - 103,1,9,3,Jumper
17,Sam Dekker,DEFENSIVE_REBOUND,None,9:32,4,Wizards,Nets,91 - 103,0,N/A,N/A,N/A
18,Sam Dekker,FG_MISS,None,9:25,4,Wizards,Nets,91 - 103,0,0,2,Dunk
19,Spencer Dinwiddie,DEFENSIVE_REBOUND,None,9:23,4,Nets,Wizards,91 - 103,1,N/A,N/A,N/A
20,Jared Dudley,FG_MISS,None,9:19,4,Nets,Wizards,91 - 103,1,25,3,Jumper
